ID,Time,PLCCellID_CE,PLCCellIDClass_CE,BacirEchk_CE,MESSENDOUTCELLPOS,MESSENDOUTCELLID,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE,PLCStartTime_CE,PLCCompleteTme_CE
1818039,2026/8/19 01:27,MW2045B30777,AC20,NULL,10,                    ,A24697,-0.04521,53939.1,54409.4,3.23E+00,8.40E-04,18230,NULL,268
1818038,2026/8/19 01:27,MW2045B30776,AC20,NULL,10,                    ,A24697,-0.09426,53213.5,50230.8,3.23E+00,8.60E-04,18236,NULL,268
1818037,2026/8/19 01:27,MW2045B30985,A45,NULL,5,NULL,A24525,-0.04928,53774.1,50589.3,3.23E+00,7.90E-04,18534,NULL,268
1818036,2026/8/19 01:26,MW2044B00481,AC20,NULL,10,                    ,A23422,-0.04819,54866.7,52908.2,3.23E+00,8.80E-04,18274,NULL,268
1818035,2026/8/19 01:26,MW2045B30778,B45,NULL,12,NULL,A24525,-0.06978,53678.5,53818.8,3.23E+00,8.00E-04,18707,NULL,268
1818034,2026/8/19 01:26,MW2044B00478,AC20,NULL,10,                    ,A23422,-0.01185,54823.1,53776.3,3.23E+00,8.20E-04,18371,NULL,268
1818033,2026/8/19 01:26,MW2045B26971,B46,NULL,13,NULL,A24525,-0.0529,50342.2,52671.6,3.23E+00,7.90E-04,18485,NULL,268
1818032,2026/8/19 01:25,MW2044B00475,AC20,NULL,10,                    ,A23422,-0.08804,51730.8,51072.1,3.23E+00,8.20E-04,18034,NULL,268
1818031,2026/8/19 01:25,MW2045B30816,B45,NULL,12,NULL,A24525,-0.0274,54621.3,50823.6,3.23E+00,7.10E-04,18653,NULL,268
1818030,2026/8/19 01:25,MW2044B01078,AC20,NULL,10,                    ,A23422,-0.07015,53432.5,51258.9,3.23E+00,8.60E-04,18208,NULL,268
1818029,2026/8/19 01:25,MW2045B24178,A45,NULL,5,NULL,A24525,-0.05107,52809.1,54408.6,3.23E+00,7.70E-04,18476,NULL,268
1818028,2026/8/19 01:25,MW2044B00384,AC20,NULL,10,                    ,A23422,-0.0867,51023.3,50311.3,3.23E+00,8.40E-04,18267,NULL,268
1818027,2026/8/19 01:24,MW2045B24179,A45,NULL,5,NULL,A24525,-0.03184,51064.7,53411.4,3.23E+00,7.60E-04,18645,NULL,268
1818026,2026/8/19 01:24,MW2044B00383,AC20,NULL,10,                    ,A23422,-0.01443,51045.6,51374.1,3.23E+00,8.60E-04,18382,NULL,268
1818025,2026/8/19 01:24,MW2045B28823,A47,NULL,7,NULL,A24525,-0.07213,51280.1,50221.3,3.22E+00,7.90E-04,18762,NULL,268
1818024,2026/8/19 01:24,MW2044B00382,AC20,NULL,10,                    ,A23422,-0.08854,51541.7,51412.1,3.23E+00,8.50E-04,18275,NULL,268
1818023,2026/8/19 01:23,MW2045B00170,A45,NULL,5,NULL,A15826,-0.03434,50474.3,53614.7,3.23E+00,7.40E-04,18692,NULL,268
1818022,2026/8/19 01:23,MW2044B00381,AC20,NULL,10,                    ,A23422,-0.01443,52001.7,50972.5,3.23E+00,8.70E-04,18255,NULL,268
1818021,2026/8/19 01:23,MW2044B00378,AC20,NULL,10,                    ,A23422,-0.09443,50556.8,52441.5,3.23E+00,8.90E-04,18291,NULL,268
1818020,2026/8/19 01:23,MW2045B00145,A45,NULL,5,NULL,A15826,-0.066,50179.5,53647.9,3.23E+00,7.50E-04,18685,NULL,268
1818019,2026/8/19 01:23,MW2044B00377,AC20,NULL,10,                    ,A23422,-0.05389,53134.3,51684.3,3.23E+00,8.70E-04,18399,NULL,268
1818018,2026/8/19 01:22,MW2045B00144,AC20,NULL,10,NULL,A15826,-0.07016,53262.1,51883.6,3.23E+00,8.10E-04,18758,NULL,268
1818017,2026/8/19 01:22,MW2044B00376,AC20,NULL,10,                    ,A23422,-0.07186,54075.9,52022.1,3.23E+00,8.50E-04,18294,NULL,268
1818016,2026/8/19 01:22,MW2045B00143,A46,NULL,6,NULL,A15826,-0.07723,53192.7,54786.9,3.23E+00,7.70E-04,18719,NULL,268
1818015,2026/8/19 01:22,MW2044B01079,AC20,NULL,10,                    ,A23422,-0.07858,52010.1,53793.4,3.23E+00,8.60E-04,18064,NULL,268
1818014,2026/8/19 01:22,MW2045B00142,C45,NULL,22,NULL,A15826,-0.0853,53330.7,54900.7,3.23E+00,7.70E-04,18701,NULL,268
1818013,2026/8/19 01:21,MW2045B26905,AC20,NULL,10,                    ,A22100,-0.05682,50072.9,51267.1,3.23E+00,8.30E-04,17861,NULL,268
1818012,2026/8/19 01:21,MW2045B00141,A46,NULL,6,NULL,A15826,-0.02511,50937.8,51639.1,3.23E+00,7.40E-04,18696,NULL,268
1818011,2026/8/19 01:21,MW2045B26901,AC20,NULL,10,                    ,A22100,-0.07469,50612.4,52957.1,3.23E+00,8.60E-04,18152,NULL,268
1818010,2026/8/19 01:21,MW2045B00229,A46,NULL,6,NULL,A15826,-0.06812,52380.8,50149.1,3.23E+00,7.60E-04,18748,NULL,268
1818009,2026/8/19 01:21,MW2045B26903,AC20,NULL,10,                    ,A22100,-0.0342,54239.6,54050.9,3.23E+00,8.80E-04,18302,NULL,268
1818008,2026/8/19 01:20,MW2045B00227,AC20,NULL,10,NULL,A15826,-0.04399,51849.5,53766.1,3.23E+00,8.20E-04,18549,NULL,268
1818007,2026/8/19 01:20,MW2045B26902,AC20,NULL,10,                    ,A22100,-0.07394,53664.8,53917.7,3.23E+00,8.70E-04,18179,NULL,268
1818006,2026/8/19 01:20,MW2045B31329,B45,NULL,12,                    ,A22100,-0.05868,54314.5,52958.8,3.23E+00,8.00E-04,18369,NULL,268
1818005,2026/8/19 01:20,MW2045B00217,C46,NULL,23,NULL,A15826,-0.04815,52019.3,51993.2,3.23E+00,7.70E-04,18692,NULL,268
1818004,2026/8/19 01:19,MW2045B19646,AC20,NULL,10,                    ,A22100,-0.08219,51108.1,52850.1,3.23E+00,8.40E-04,18215,NULL,268
1818003,2026/8/19 01:19,MW2045B00344,B46,NULL,13,NULL,A15826,-0.04159,52023.8,53635.4,3.23E+00,7.30E-04,18672,NULL,268
1818002,2026/8/19 01:19,MW2045B19667,AC20,NULL,10,                    ,A22100,-0.04557,51786.5,53955.2,3.23E+00,8.60E-04,18296,NULL,268
1818001,2026/8/19 01:19,MW2045B00345,A45,NULL,5,NULL,A15826,-0.02366,53707.2,50863.2,3.23E+00,7.90E-04,18608,NULL,268
1818000,2026/8/19 01:19,MW2045B30998,AC20,NULL,10,                    ,A22100,-0.0276,51065.3,51710.5,3.22E+00,8.30E-04,18167,NULL,268
1817999,2026/8/19 01:18,MW2045B00346,A46,NULL,6,NULL,A15826,-0.03286,54809.1,53836.6,3.23E+00,7.70E-04,18808,NULL,268
1817998,2026/8/19 01:18,MW2045B28997,AC20,NULL,10,                    ,A22100,-0.05582,54681.6,50681.3,3.23E+00,8.10E-04,18201,NULL,268
1817997,2026/8/19 01:18,MW2045B23552,B44,NULL,11,NULL,A05484,-0.08881,54097.2,53796.5,3.23E+00,7.80E-04,18491,NULL,268
1817996,2026/8/19 01:18,MW2045B29257,AC20,NULL,10,                    ,A22100,-0.0998,52588.8,53246.8,3.23E+00,8.40E-04,18223,NULL,268
1817995,2026/8/19 01:18,MW2045B23953,A45,NULL,5,NULL,A05484,-0.07955,52518.7,51760.3,3.23E+00,7.60E-04,18579,NULL,268
1817994,2026/8/19 01:17,MW2045B29679,A47,NULL,7,                    ,A22100,-0.04766,53527.4,54261.7,3.23E+00,8.00E-04,17984,NULL,268
1817993,2026/8/19 01:17,MW2045B23952,B45,NULL,12,NULL,A05484,-0.0879,51302.7,54591.5,3.23E+00,7.70E-04,18497,NULL,268
1817992,2026/8/19 01:17,MW2045B23164,AC20,NULL,10,                    ,A22100,-0.04979,54778.7,53578.8,3.24E+00,8.30E-04,18115,NULL,268
1817991,2026/8/19 01:17,MW2045B13739,B45,NULL,12,NULL,A05484,-0.098,50653.6,54231.9,3.23E+00,7.20E-04,18539,NULL,268
1817990,2026/8/19 01:17,MW2044B14102,AC20,NULL,10,                    ,A13014,-0.06507,51237.7,53065.5,3.23E+00,8.70E-04,18403,NULL,268
1817989,2026/8/19 01:16,MW2045B08746,A45,NULL,5,NULL,A05484,-0.01936,54378.8,51812.4,3.23E+00,7.50E-04,18632,NULL,268
1817988,2026/8/19 01:16,MW2044B14103,AC20,NULL,10,                    ,A13014,-0.0689,54132.9,53455.3,3.24E+00,8.70E-04,18268,NULL,268
1817987,2026/8/19 01:16,MW2045B18011,B44,NULL,11,NULL,A05484,-0.05756,53478.2,50973.8,3.24E+00,7.20E-04,18785,NULL,268
1817986,2026/8/19 01:16,MW2045B46579,AC20,NULL,10,                    ,A13014,-0.01599,53493.8,52245.2,3.24E+00,8.80E-04,18065,NULL,268
1817985,2026/8/19 01:15,MW2045B21789,D44,NULL,27,NULL,A05484,-0.02335,53383.7,54592.6,3.21E+00,7.60E-04,18842,NULL,268
1817984,2026/8/19 01:13,MW2045B15806,AC20,NULL,10,NULL,A05484,-0.078,53687.3,54720.9,3.24E+00,8.10E-04,18664,NULL,268
1817983,2026/8/19 01:13,MW2045B46570,AC20,NULL,10,                    ,A13014,-0.01144,50864.3,53232.7,3.23E+00,8.80E-04,17954,NULL,268
1817982,2026/8/19 01:13,MW2045B19049,A45,NULL,5,NULL,A05484,-0.05932,52293.3,52026.2,3.23E+00,7.30E-04,18525,NULL,268
1817981,2026/8/19 01:12,MW2045B46512,AC20,NULL,10,                    ,A13014,-0.03401,52418.4,51112.6,3.24E+00,8.70E-04,18172,NULL,268
1817980,2026/8/19 01:12,MW2045B15627,C45,NULL,22,NULL,A05484,-0.05589,51801.2,54488.1,3.23E+00,7.80E-04,18772,NULL,268
1817979,2026/8/19 01:12,MW2045B46511,AC20,NULL,10,                    ,A13014,-0.01645,52052.9,51302.4,3.24E+00,8.70E-04,18066,NULL,268
1817978,2026/8/19 01:12,MW2043B04977,A45,NULL,5,NULL,A05484,-0.09728,53882.6,53629.3,3.23E+00,8.00E-04,18566,NULL,268
1817977,2026/8/19 01:11,MW2045B46509,AC20,NULL,10,                    ,A13014,-0.09952,54729.4,54086.7,3.24E+00,8.90E-04,18166,NULL,268
1817976,2026/8/19 01:11,MW2043B06970,A46,NULL,6,NULL,A05484,-0.033,50774.2,53545.3,3.23E+00,7.40E-04,19022,NULL,268
1817975,2026/8/19 01:11,MW2045B46507,AC20,NULL,10,                    ,A13014,-0.05565,52465.9,50738.5,3.24E+00,8.30E-04,18060,NULL,268
1817974,2026/8/19 01:11,MW2044B14104,A46,NULL,6,NULL,A05646,-0.06907,54228.5,54141.7,3.24E+00,7.80E-04,18730,NULL,268
1817973,2026/8/19 01:11,MW2045B46410,AC20,NULL,10,                    ,A13014,-0.04054,51171.9,52967.7,3.24E+00,8.60E-04,18032,NULL,268
1817972,2026/8/19 01:10,MW2045B46549,A47,NULL,7,NULL,A05646,-0.0523,51076.3,50845.4,3.24E+00,7.50E-04,18619,NULL,268
1817971,2026/8/19 01:10,MW2044B20074,AC20,NULL,10,                    ,A13014,-0.02292,54912.6,53930.7,3.23E+00,8.40E-04,18259,NULL,268
1817970,2026/8/19 01:10,MW2045B46550,A48,NULL,8,NULL,A05646,-0.01033,53452.9,52012.8,3.23E+00,7.70E-04,18825,NULL,268
1817969,2026/8/19 01:07,MW2044B20136,AC20,NULL,10,                    ,A13014,-0.0891,50038.2,50756.8,3.23E+00,8.40E-04,18254,NULL,268
1817968,2026/8/19 01:07,MW2045B46553,A48,NULL,8,NULL,A05646,-0.09036,50216.5,52761.7,3.24E+00,7.90E-04,18797,NULL,268
1817967,2026/8/19 01:07,MW2044B19071,AC20,NULL,10,                    ,A13014,-0.06713,51280.8,50520.4,3.23E+00,8.90E-04,17961,NULL,268
1817966,2026/8/19 01:07,MW2044B20461,A44,NULL,4,NULL,A05646,-0.01845,53664.2,54927.9,3.24E+00,7.60E-04,18353,NULL,268
1817965,2026/8/19 01:07,MW2045B50775,AC20,NULL,10,                    ,A16699,-0.06752,54526.9,52061.7,3.23E+00,9.00E-04,18137,NULL,268
1817964,2026/8/19 01:06,MW2045B46601,B46,NULL,13,NULL,A05646,-0.08541,50068.7,51910.6,3.24E+00,7.90E-04,18668,NULL,268
1817963,2026/8/19 01:06,MW2045B41412,CHH,NULL,20,                    ,A16699,-0.02674,53305.6,54864.1,3.24E+00,8.00E-04,18353,NULL,268
1817962,2026/8/19 01:06,MW2045B46690,A46,NULL,6,NULL,A05646,-0.09514,54878.7,50364.2,3.24E+00,7.60E-04,18656,NULL,268
1817961,2026/8/19 01:06,MW2045B47965,AC20,NULL,10,                    ,A16699,-0.06016,52670.5,51822.1,3.24E+00,8.80E-04,18081,NULL,268
1817960,2026/8/19 01:05,MW2044B13951,A46,NULL,6,NULL,A05646,-0.06199,53278.7,51561.9,3.23E+00,7.90E-04,18534,NULL,268
1817959,2026/8/19 01:05,MW2044B20314,AC20,NULL,10,                    ,A16699,-0.03169,54578.8,52185.9,3.23E+00,8.60E-04,18042,NULL,268
1817958,2026/8/19 01:05,MW2044B13954,A46,NULL,6,NULL,A05646,-0.08488,50690.9,53939.8,3.23E+00,7.90E-04,18596,NULL,268
1817957,2026/8/19 01:05,MW2044B16618,AC20,NULL,10,                    ,A16699,-0.08327,52212.8,50310.5,3.23E+00,8.70E-04,18176,NULL,268
1817956,2026/8/19 01:04,MW2044B13956,A46,NULL,6,NULL,A05646,-0.05079,52588.9,50670.4,3.23E+00,7.90E-04,18715,NULL,268
1817955,2026/8/19 01:04,MW2045B50363,AC20,NULL,10,                    ,A16699,-0.08645,52368.6,52276.4,3.24E+00,8.80E-04,18206,NULL,268
1817954,2026/8/19 01:04,MW2044B14106,C47,NULL,24,NULL,A05646,-0.03255,53302.7,53087.5,3.23E+00,7.70E-04,18732,NULL,268
1817953,2026/8/19 00:45,MW2044B19116,A46,NULL,6,NULL,A05646,-0.04521,53939.1,54409.4,3.24E+00,7.50E-04,18520,NULL,268
1817952,2026/8/19 00:45,MW2045B47986,AC20,NULL,10,                    ,A16699,-0.09426,53213.5,50230.8,3.24E+00,8.90E-04,18186,NULL,268
1817951,2026/8/19 00:45,MW2045B54123,A45,NULL,5,NULL,A03457,-0.04928,53774.1,50589.3,3.24E+00,7.60E-04,18480,NULL,268
1817950,2026/8/19 00:45,MW2045B47988,AC20,NULL,10,                    ,A16699,-0.04819,54866.7,52908.2,3.24E+00,8.50E-04,18063,NULL,268
1817949,2026/8/19 00:44,MW2045B54124,A45,NULL,5,NULL,A03457,-0.06978,53678.5,53818.8,3.24E+00,7.70E-04,18640,NULL,268
1817948,2026/8/19 00:44,MW2045B46683,AC20,NULL,10,                    ,A16699,-0.01185,54823.1,53776.3,3.23E+00,8.60E-04,17972,NULL,268
1817947,2026/8/19 00:44,MW2045B54177,A45,NULL,5,NULL,A03457,-0.0529,50342.2,52671.6,3.24E+00,7.30E-04,18638,NULL,268
1817946,2026/8/19 00:44,MW2045B46687,AC20,NULL,10,                    ,A16699,-0.08804,51730.8,51072.1,3.23E+00,8.70E-04,18012,NULL,268
1817945,2026/8/19 00:43,MW2045B54178,A45,NULL,5,NULL,A03457,-0.0274,54621.3,50823.6,3.24E+00,7.30E-04,18716,NULL,268
1817944,2026/8/19 00:43,MW2045B46781,AC20,NULL,10,                    ,A16699,-0.07015,53432.5,51258.9,3.23E+00,8.50E-04,18068,NULL,268
1817943,2026/8/19 00:43,MW2045B54278,A45,NULL,5,NULL,A03457,-0.05107,52809.1,54408.6,3.24E+00,7.10E-04,18705,NULL,268
1817942,2026/8/19 00:43,MW2045B46782,AC20,NULL,10,                    ,A16699,-0.0867,51023.3,50311.3,3.24E+00,8.40E-04,17874,NULL,268
1817941,2026/8/19 00:42,MW2045B54284,A45,NULL,5,NULL,A03457,-0.03184,51064.7,53411.4,3.24E+00,7.70E-04,18687,NULL,268
1817940,2026/8/19 00:42,MW2045B54121,AC20,NULL,10,                    ,A24950,-0.01443,51045.6,51374.1,3.24E+00,8.60E-04,18208,NULL,268
1817939,2026/8/19 00:42,MW2045B54122,AC20,NULL,10,                    ,A24950,-0.07213,51280.1,50221.3,3.24E+00,8.40E-04,18264,NULL,268
1817938,2026/8/19 00:42,MW2045B54315,A45,NULL,5,NULL,A03457,-0.08854,51541.7,51412.1,3.24E+00,7.80E-04,18536,NULL,268
1817937,2026/8/19 00:42,MW2045B54120,AC20,NULL,10,                    ,A24950,-0.03434,50474.3,53614.7,3.23E+00,8.10E-04,18192,NULL,268
1817936,2026/8/19 00:42,MW2045B54153,A45,NULL,5,NULL,A03457,-0.01443,52001.7,50972.5,3.24E+00,7.50E-04,18662,NULL,268
1817935,2026/8/19 00:41,MW2045B54151,A45,NULL,5,NULL,A03457,-0.09443,50556.8,52441.5,3.24E+00,7.10E-04,18630,NULL,268
1817934,2026/8/19 00:41,MW2045B54156,O,NULL,1,NULL,A03457,-0.066,50179.5,53647.9,0.00E+00,0.00E+00,18727,NULL,268
1817933,2026/8/19 00:41,MW2044B14932,AC20,NULL,10,                    ,A24950,-0.05389,53134.3,51684.3,3.24E+00,8.40E-04,18475,NULL,268
1817932,2026/8/19 00:40,MW2044B14932,AC20,NULL,10,                    ,A24950,-0.07016,53262.1,51883.6,3.24E+00,8.40E-04,18475,NULL,268
1817931,2026/8/19 00:39,MW2044B14934,AC20,NULL,10,                    ,A24950,-0.07186,54075.9,52022.1,3.24E+00,9.10E-04,18460,NULL,268
1817930,2026/8/19 00:39,MW2045B43563,AC20,NULL,10,                    ,A24950,-0.07723,53192.7,54786.9,3.24E+00,8.60E-04,18162,NULL,268
1817929,2026/8/19 00:38,MW2045B43562,AC20,NULL,10,                    ,A24950,-0.07858,52010.1,53793.4,3.24E+00,8.70E-04,18192,NULL,268
1817928,2026/8/19 00:38,MW2044B09245,AC20,NULL,10,                    ,A24950,-0.0853,53330.7,54900.7,3.24E+00,8.70E-04,18235,NULL,268
1817927,2026/8/19 00:38,MW2045B43586,AC20,NULL,10,                    ,A24950,-0.05682,50072.9,51267.1,3.24E+00,8.10E-04,18226,NULL,268
1817926,2026/8/19 00:37,MW2045B54150,AC20,NULL,10,                    ,A24950,-0.02511,50937.8,51639.1,3.24E+00,8.30E-04,18276,NULL,268
1817925,2026/8/19 00:37,MW2045B46697,AC20,NULL,10,                    ,A24950,-0.07469,50612.4,52957.1,3.24E+00,8.30E-04,18138,NULL,268
1817924,2026/8/19 00:36,MW2045B46699,AC20,NULL,10,                    ,A24950,-0.06812,52380.8,50149.1,3.24E+00,8.70E-04,18077,NULL,268
1817923,2026/8/19 00:36,MW2044B03478,AC20,NULL,10,                    ,A06608,-0.0342,54239.6,54050.9,3.24E+00,8.90E-04,18036,NULL,268
1817922,2026/8/19 00:35,MW2044B04145,AC20,NULL,10,                    ,A06608,-0.04399,51849.5,53766.1,3.24E+00,8.50E-04,18263,NULL,268
1817921,2026/8/19 00:35,MW2044B03476,AC20,NULL,10,                    ,A06608,-0.07394,53664.8,53917.7,3.24E+00,8.30E-04,18335,NULL,268
1817920,2026/8/19 00:35,MW2045B15028,AC20,NULL,10,                    ,A06608,-0.05868,54314.5,52958.8,3.23E+00,8.30E-04,18145,NULL,268
1817919,2026/8/19 00:34,MW2045B15027,AC20,NULL,10,                    ,A06608,-0.04815,52019.3,51993.2,3.23E+00,8.40E-04,18214,NULL,268
1817918,2026/8/19 00:34,MW2045B03031,AC20,NULL,10,                    ,A06608,-0.08219,51108.1,52850.1,3.23E+00,9.00E-04,18274,NULL,268
1817917,2026/8/19 00:33,MW2045B15135,AC20,NULL,10,                    ,A06608,-0.04159,52023.8,53635.4,3.23E+00,8.80E-04,18281,NULL,268
1817916,2026/8/19 00:33,MW2045B06538,AC20,NULL,10,                    ,A06608,-0.04557,51786.5,53955.2,3.23E+00,8.40E-04,18117,NULL,268
1817915,2026/8/19 00:33,MW2045B10859,AC20,NULL,10,                    ,A06608,-0.02366,53707.2,50863.2,3.23E+00,8.20E-04,18073,NULL,268
1817914,2026/8/19 00:32,MW2045B10853,AC20,NULL,10,                    ,A06608,-0.0276,51065.3,51710.5,3.23E+00,8.20E-04,18231,NULL,268
1817913,2026/8/19 00:32,MW2045B10854,AC20,NULL,10,                    ,A06608,-0.03286,54809.1,53836.6,3.23E+00,8.10E-04,18235,NULL,268
1817912,2026/8/19 00:31,MW2045B10877,AC20,NULL,10,                    ,A06608,-0.05582,54681.6,50681.3,3.23E+00,8.80E-04,18078,NULL,268
1817911,2026/8/19 00:31,MW2044B00025,AC20,NULL,10,                    ,A18162,-0.08881,54097.2,53796.5,3.23E+00,8.30E-04,18194,NULL,268
1817910,2026/8/19 00:31,MW2044B00024,AC20,NULL,10,                    ,A18162,-0.0998,52588.8,53246.8,3.23E+00,8.30E-04,18064,NULL,268
1817909,2026/8/19 00:30,MW2044B00023,AC20,NULL,10,                    ,A18162,-0.07955,52518.7,51760.3,3.23E+00,8.80E-04,18244,NULL,268
1817908,2026/8/19 00:30,MW2044B00021,AC20,NULL,10,                    ,A18162,-0.04766,53527.4,54261.7,3.23E+00,8.30E-04,17998,NULL,268
1817907,2026/8/19 00:29,MW2044B00859,AC20,NULL,10,                    ,A18162,-0.0879,51302.7,54591.5,3.23E+00,8.60E-04,18201,NULL,268
1817906,2026/8/19 00:29,MW2044B00861,AC20,NULL,10,                    ,A18162,-0.04979,54778.7,53578.8,3.23E+00,9.00E-04,18035,NULL,268
1817905,2026/8/19 00:28,MW2043B08333,AC20,NULL,10,                    ,A18162,-0.098,50653.6,54231.9,3.23E+00,8.60E-04,18202,NULL,268
1817904,2026/8/19 00:28,MW2044B02274,AC20,NULL,10,                    ,A18162,-0.06507,51237.7,53065.5,3.23E+00,9.00E-04,18042,NULL,268
1817903,2026/8/19 00:28,MW2045B57098,B45,NULL,12,NULL,A03457,-0.01936,54378.8,51812.4,3.24E+00,7.80E-04,18573,NULL,268
1817902,2026/8/19 00:28,MW2044B02225,AC20,NULL,10,                    ,A18162,-0.0689,54132.9,53455.3,3.23E+00,8.20E-04,18323,NULL,268
1817901,2026/8/19 00:27,MW2045B57099,B46,NULL,13,NULL,A03457,-0.05756,53478.2,50973.8,3.24E+00,7.40E-04,18717,NULL,268
1817900,2026/8/19 00:27,MW2044B00786,AC20,NULL,10,                    ,A18162,-0.01599,53493.8,52245.2,3.23E+00,8.50E-04,18260,NULL,268
1817899,2026/8/19 00:27,MW2045B00123,A46,NULL,6,NULL,A03328,-0.02335,53383.7,54592.6,3.23E+00,8.00E-04,18506,NULL,268
1817898,2026/8/19 00:27,MW2045B00343,AC20,NULL,10,                    ,A18162,-0.078,53687.3,54720.9,3.23E+00,8.30E-04,18026,NULL,268
1817897,2026/8/19 00:26,MW2045B00124,O,NULL,1,NULL,A03328,-0.01144,50864.3,53232.7,0.00E+00,0.00E+00,18738,NULL,268
1817896,2026/8/19 00:26,MW2045B00234,AC20,NULL,10,                    ,A18162,-0.05932,52293.3,52026.2,3.23E+00,8.10E-04,18241,NULL,268
1817895,2026/8/19 00:26,MW2045B00234,AC20,NULL,10,                    ,A18162,-0.03401,52418.4,51112.6,3.23E+00,8.10E-04,18241,NULL,268
1817894,2026/8/19 00:26,MW2044B15341,AC20,NULL,10,                    ,A01185,-0.05589,51801.2,54488.1,3.24E+00,8.70E-04,18290,NULL,268
1817893,2026/8/19 00:25,MW2045B09538,AC20,NULL,10,                    ,A01185,-0.01645,52052.9,51302.4,3.24E+00,8.70E-04,18102,NULL,268
1817892,2026/8/19 00:25,MW2045B09537,AC20,NULL,10,                    ,A01185,-0.09728,53882.6,53629.3,3.24E+00,8.90E-04,18072,NULL,268
1817891,2026/8/19 00:25,MW2045B27541,AC20,NULL,10,                    ,A01185,-0.09952,54729.4,54086.7,3.24E+00,8.40E-04,18248,NULL,268
1817890,2026/8/19 00:24,MW2045B26571,AC20,NULL,10,                    ,A01185,-0.033,50774.2,53545.3,3.24E+00,8.80E-04,18158,NULL,268
1817889,2026/8/19 00:24,MW2045B26570,AC20,NULL,10,                    ,A01185,-0.05565,52465.9,50738.5,3.24E+00,9.00E-04,18250,NULL,268
1817888,2026/8/19 00:23,MW2045B26569,AC20,NULL,10,                    ,A01185,-0.06907,54228.5,54141.7,3.24E+00,8.90E-04,18147,NULL,268
1817887,2026/8/19 00:23,MW2044B12290,A45,NULL,5,NULL,A03328,-0.04054,51171.9,52967.7,3.24E+00,7.60E-04,18533,NULL,268
1817886,2026/8/19 00:23,MW2045B26568,AC20,NULL,10,                    ,A01185,-0.0523,51076.3,50845.4,3.24E+00,9.00E-04,18139,NULL,268
1817885,2026/8/19 00:23,MW2045B00539,A46,NULL,6,NULL,A03328,-0.02292,54912.6,53930.7,3.23E+00,7.30E-04,18561,NULL,268
1817884,2026/8/19 00:23,MW2045B38491,AC20,NULL,10,                    ,A01185,-0.01033,53452.9,52012.8,3.24E+00,8.60E-04,18122,NULL,268
1817883,2026/8/19 00:22,MW2045B00538,AC20,NULL,10,NULL,A03328,-0.0891,50038.2,50756.8,3.23E+00,8.10E-04,18573,NULL,268
1817882,2026/8/19 00:22,MW2045B09532,AC20,NULL,10,                    ,A01185,-0.09036,50216.5,52761.7,3.24E+00,8.60E-04,18133,NULL,268
1817881,2026/8/19 00:22,MW2045B00537,A46,NULL,6,NULL,A03328,-0.06713,51280.8,50520.4,3.23E+00,8.00E-04,18552,NULL,268
1817880,2026/8/19 00:22,MW2045B52868,AC20,NULL,10,                    ,A01185,-0.01845,53664.2,54927.9,3.24E+00,8.10E-04,17995,NULL,268
1817879,2026/8/19 00:21,MW2045B00589,A44,NULL,4,NULL,A03328,-0.06752,54526.9,52061.7,3.23E+00,8.00E-04,18582,NULL,268
1817878,2026/8/19 00:21,MW2045B52851,AC20,NULL,10,                    ,A01185,-0.08541,50068.7,51910.6,3.24E+00,8.30E-04,18025,NULL,268
1817877,2026/8/19 00:21,MW2045B00588,A45,NULL,5,NULL,A03328,-0.02674,53305.6,54864.1,3.23E+00,7.60E-04,18649,NULL,268
1817876,2026/8/19 00:21,MW2044B18576,AC20,NULL,10,                    ,A04886,-0.09514,54878.7,50364.2,3.24E+00,8.40E-04,18359,NULL,268
1817875,2026/8/19 00:21,MW2045B50542,AC20,NULL,10,                    ,A04886,-0.06016,52670.5,51822.1,3.23E+00,8.40E-04,18194,NULL,268
1817874,2026/8/19 00:20,MW2045B00587,A45,NULL,5,NULL,A03328,-0.06199,53278.7,51561.9,3.23E+00,7.30E-04,18540,NULL,268
1817873,2026/8/19 00:20,MW2044B19076,AC20,NULL,10,                    ,A04886,-0.03169,54578.8,52185.9,3.23E+00,8.40E-04,18090,NULL,268
1817872,2026/8/19 00:20,MW2045B00584,A45,NULL,5,NULL,A03328,-0.08488,50690.9,53939.8,3.23E+00,7.40E-04,18692,NULL,268
1817871,2026/8/19 00:20,MW2045B50522,AC20,NULL,10,                    ,A04886,-0.08327,52212.8,50310.5,3.23E+00,8.50E-04,18213,NULL,268
1817870,2026/8/19 00:20,MW2045B00583,A45,NULL,5,NULL,A03328,-0.05079,52588.9,50670.4,3.23E+00,7.30E-04,18597,NULL,268
1817869,2026/8/19 00:19,MW2045B06439,AC20,NULL,10,                    ,A04886,-0.08645,52368.6,52276.4,3.23E+00,8.80E-04,18289,NULL,268
1817868,2026/8/19 00:19,MW2045B00521,A46,NULL,6,NULL,A03328,-0.03255,53302.7,53087.5,3.23E+00,8.00E-04,18552,NULL,268
1817867,2026/8/19 00:19,MW2044B20447,AC20,NULL,10,                    ,A04886,-0.04521,53939.1,54409.4,3.24E+00,8.90E-04,18117,NULL,268
